sku,rating,author,review_body
1138,5,Hermany Agra,"O produto tanto me agrada q se trata de recompra do mesmo, porém a embalagem e entrega pela Azul foram de 1° mundo. Rápido e seguro demais. Parabéns."
1138,4,Rubens Bedin,É bom mais ainda fico com o Singleton para single malte
1138,5,Roberto Matos,Vale a pena investir nele.
1138,5,José Assumpção,Muito bom
1138,3,Cassio Nogueira,"Um bom uísque, mas que deixa um pouco a desejar, considerando que é um single malt. Há blends como Old Parr, por exemplo, que entregam mais sabor, complexidade e sofisticação."
1138,4,Dionísio Dellagiustina,Ótimo custo benefício. Superou minhas expectativas. Muito bom.
1138,5,Cairo Rodrigues,"Ótimo single malte, entrega rápida;;; show de bola.."
1138,5,Neidemar Ponte,Excelente single malte
1138,5,Patricio Pelucio,"Sobre casa da Bebida sou um cliente que cobre minhas preferências de gosto e mera aprendizado em novas marca de whisky que não conhecia , vcs deveriam fazer um vídeo mensal para orientar os apreciadores explicando a origem e porque destes whiskys com histórias de cada , tenho amigos que indiquei e passaram a comprar de vcs , espero ter e contribuído !"
1138,5,Moacyr Martinez,Muito rápido
1138,4,Jorge Soares,Vale a pena pelo custo !
1138,4,Milton Silva,B
1138,5,Arthur Magro,Bem gostosinho e com um ótimo preço.
1138,2,Roberto Luz,comprei o whisky para dar de presente e a caixa veio amassada na parte de cima. Não achei legal.
1138,3,Luiz Dias,"Superou minha expectativa, bom whisky com preço correto"
1138,4,Cristiano Rhoden,"Muito maltado, gosto de pão acentuado. Não me agradou."
1138,4,João Barbosa,"Mesmo se tratando de uma idade não declarada, um bom Single malt de entrada."
1138,5,Jose Junior,Excelente custo benefício.
1138,5,Carlos Lima,Ótimo Whisky single malt. Custo benefício sensacional. Recomendo
1138,5,Carlos Silva,****
1138,5,José Neto,"Suave. Aromático, final com leve esfumaçado."
1138,5,Guilherme Bonifácio,Top demais
1138,5,Paulo Cordioli,"Apres.do site, divers.de prod.acesssib.entrega,embalag...excelentes. mantenham_se sempre assim."
1138,5,Dacio Moraes,Ótimo!
1138,4,Mauro Westin,"Um whisky que se toma com facilidade e prazer, deve agradar a todos, o custo estava muito bom na semana passada. A Casa da Bebida é uma ótima loja e a entrega foi perfeita como sempre."
1138,5,Kleiffer Cunha,Excelente relação custo benefício. Sabor muito bom e fácil de tomar!
1138,5,Ibrahim Almeida,Vale cada centavo
1138,5,Isac Cohen,Preço super competitivo. Entrega rápida e eficiente. Parabéns
1138,5,Douglas Bessa,"Chegou antes do esperado, valor mais barato que na mercearia."
1138,4,José Filho,"Single malt leve, frutado, sem registro de idade, provável menos de 8 anos, foi produzido pela Glenlivet para atender também aos iniciantes no whisky. Tem finalização agradável. Eu sempre tenho disponível. O custo comparado com a boa qualidade me agrada bastante."
1138,5,Marcelo Nicchio,O melhor custo benefício de single malt
1138,5,Messias Passos,"Ótimo, recomendo."
1138,5,Divinil Batista,"Muito cremoso, mel, muito fácil de beber, não é amargo, vontade de beber mais, excelente trabalho do fabricante, parabéns!"
1138,5,Aecio Reis,muito bom. Atendeu plenamente. um dos melhores na relação custo beneficio.
1138,5,Matheus Souza,"um dos melhores que provei do site casadabebida, da banho no Green Label."
1138,5,Marcelo Tomaz,5*
1138,5,Paulo Aguiar,era o esperado
1138,5,Rogerio Pinto,Suave mas sabor acentuado.Desce redondo!
1138,4,José Ferraciolli,percepção de fenol na medida
1138,5,Adelco Vetrone,Single malt suavíssimo. Perfeito para um fim de tarde.
1138,5,Vitor Peroba,Ótimo single malt e entrega antes do prazo. Muito boa experiência.
1138,5,Luiz Oliveira,"Glenlivet founder's, single malt NAS com ótimo custo benefício. Um ótimo single malt para o dia a dia!"
1138,5,Arony De Araujo Junior,Excelente whisky! Loja show! Entrega no prazo e produtos muito bem embalados!!
1138,5,Andrea Pasquin,Produto e serviço excelente
1138,5,Isis Fioretti,Produto conforme especificação!
1138,5,Ariana Scarcella,"Esse é um whisky que todos devem provar, pelo seu custo x beneficio. Saboroso e leve. Ideal para o dia-a-dia."
1138,4,Sidinei Scapini,"Muito bom o serviço, confiável, e entregue no prazo."
1138,5,Luiz Galvez,"Muito bom e facil de bebebr, recomendo."
1138,5,Rodolfo Mendes,"Glenlivet Founder's Reserve Single Malt, um Whisky de qualidade e honesto, preço justo, entregue no prazo."
1138,5,Lucas Felicio,"Whisky original, ainda não experimentei. Empresa muito boa, já realizei várias compras... Recomendo!!"
1138,5,Rafael Lourenço,Mais um vez o produto foi entregue em um prazo excepcional e com serviço de qualidade diferencial. O produto em si: ótimo!!!
1138,5,Amir Souza,Produtos de 1ª qualidade e preços competitivos
1138,5,Igor Schwantz,Entrega muito rápida. Whisky excelente!
1138,5,Marco Barbosa,Ff
1138,5,Wagner Mattos,O atendimento de vcs é de primeiro mundo. Parabéns.
1138,5,Henrique Lagazzi,Muito bom uísque com o gosto do famoso barril de xerez como toque final!
1138,5,Eric Hayes,Recebi o produto como foi descrito. O whisky é muito bom! Eu recomendo.
1138,5,Marcelo Pera,"Será compartilhado com amigos durante a formatura de minha filha , em julho."
1138,5,Marcelo Junior,recomendo a todos
1592,5,Volfran Jezuz,"Excelente compra, chegou antes do previsto, boa embalagem."
1592,5,Jocelei Ferrante,Paladar Refinado
1592,5,Alex Alves,Entrega rápida. Recomendo!
1592,5,Antenor Viganô,Entrega dentro do prazo
1592,5,Hamilton Sa,Ótimo Blended de Single Malt; entrega rápida e bem embalado.
1592,5,Claudio Cunha,"Produto muito bom, mas como o preço é elevado é difícil poder degustá-lo. Desta vez o preço estava muito interessante na Casa da Bebida o que me permitiu adquirí-lo. Obrigado."
1592,5,Dercia Miller,Já é minha terceira compra. Indico de olhos fechados
1592,5,Raquel Reis,"Chegou antes do prazo, muito bem embalado."
4387,5,Ricardo Ferreira,Muito bom o paladar do whisky. Bem macio.
4387,5,Eliene Silva,"Amei, ótimo produto. Parabéns!!!"
4387,5,Marcel Sachetti,"Melhor whisky que já provei até então. Já havia experimentado Macallan entre outros dessa mesma faixa de valor, mas nenhum é comparável a este. É um equilíbrio de sabores perfeito, zero álcool no paladar."
4387,5,Wilson Gomes,"Esse é meu preferido, excelente, assim como o atendimento e entrega, Casa da bebida, como sempre espetacular."
4387,5,Jose Fabre,Padrão Royal Salute
4387,3,Geraldo César De Araújo Neto Araújo,"É um excelente whisky, mas não vale o custo/benefício para um blend com 60% de grãos variados e 40% de cevada maltada. Por este preço existem excelentes singles malte e menos onerosos."
4387,5,Hudson Santos,Sabor e aromas espetaculares
4387,5,Carlos Crasto,"Royal Salute é o meu predileto, muito bom!!"
2549,4,Luiz Passos,"Apesar do nome é mais suave, tem o gosto peculiar do jambu mas sem a ardência. Para quem procura mais intensidade não é tão bom puro, mas misturando fica bom."
2099,5,Cyro Carvalho,Nota 10.
4373,5,Eduardo Kummel,"por um acaso vocês tem alguma cachaça que seja ainda melhor que esta? comprei a cachaça do leonardo e achei que puxou um pouco, mais amarga, não gostei. teria uma outra melhor que está que comprei?"
4327,4,Ricardo Trindade,tanto a apresentação quanto o conteúdo excelentes
4327,5,Oséias Ferreira,Cachaça com sabor leve e sofisticado. Notas de caramelo e baunilha.
4349,4,Vitor Correia,A Libertas carvalho e amburana é suave no paladar sem queimação e odor alcoólico e o preço muito bom também..
4295,5,Edison Lefone,Chegou como solicitado e bem embalado.
3204,5,Bruno Martins,"Quando experimentei essa cachaça, fiquei surpreendido. Principalmente para fazer caipirinha, chega a ser perigoso, muito saboroso e não sinto muito o álcool. Pisquei acabo a garrafa"
4350,4,Jair Miguel,Muito boa
4348,5,Oséias Ferreira,Cachaça com sabor acentuado de cana e notas florais. Muito leve e macia. A sensação de álcool no paladar é quase imperceptível.
4371,5,Fernando Fonseca,Cachaça de altíssima qualidade
4328,4,Wilson Rodrigues,muito boa
1031,5,Helvio Mendes,Otima cachaça
1031,5,José Santana,"Essa cachaça tem uma qualidade fora do comum, sendo a minha preferida. Sempre tenho uma garrafa para degustar."
1031,5,Luiz Souto,Uma cachaça de sabor ímpar!
1031,5,Marcelo Oliveira,"Maravilhosa, verdadeiramente uma especial ""COMPANHEIRA""."
1031,5,Juliano Ferret,PRODUTO EXCELENTE. ENTREGA ANTES DO PROMETIDO. PODERIA MORRER HOJE QUE IRIA MAIS FELIZ.
1031,5,Gislaine Souza,"Cachaça diferenciada, de excelente qualidade e companheira para um gole antes do almoço."
1031,5,Luiz Almeida,Produto impecável
1031,5,Francisco Rabello,"Não deveria se chamar Cachaça de tão gostosa que é, ou ao contrario, isso sim que é cachaça, a melhor do mundo"
1031,5,Fernando Dammous,"Já conhecia essa cachaça, uma das melhores que já experimentei"
1031,5,Lais Coelho,Presentei meu marido e ele gostou muito. Disse que a cachaça é bem diferenciada ele apreciou muito a cachaça !
1031,5,Arthur Bruni Da Rocha Ribeiro,"Produto é excepcional, leve, suave, muita qualidade, recomendo para quem assim como eu gosta de um whisk single malte, essa seria uma single malte dos cachaças!"
1031,5,Willian Melo,Não conheço muito de cachaça...mas foi a melhor q eu já provei.. tudo certo com o site tmb...
1031,5,Leane Pinto,fiquei satisfeira com a atencao recebida o produto e exelente
1031,5,Everton Felix,"excelente produto, recomendo a todos comprar"
1031,5,Andrey Martins,Excelente produto é excelente empresa.
1175,5,Jose Ribeiro,Boa cachaça
1175,5,Anderson Acioli,Super recomendo
1175,5,Debora Amadei,Loja honesta. Produto bem embalado e envio rápido
1175,5,Antonio Lima,essa cachaça e maravilha.
1175,5,Renato Silva,Chegou em dia e em perfeito estado!
221,4,Lara Rodrigues,Muito Bom!
1006,5,Rudnei Fortunato,Parabéns gostei muito bom o produto chegou direitinho bem embalado sem nenhuma avaria parabéns a todos vocês.
220,4,Adelson Bezerra,bom
220,5,Joao Oliveira,"Adoro a Jamel Ouro, gostei do tempo de entrega."
1231,5,Dalton Teles,Suave
1231,5,Keila Damaso,"Comprei para dar de presente e outra pra consumo do meu esposo, ambos de agraceram demais, pelo qualidade do produto"
1231,2,Sidinei Lima,Bem lacrada mas a rolha estava totalmente frouxa. Achei uma cachaça comum pra ter sido envelhecida em barris de carvalho
1231,5,Agnaldo Moreno,Vale cada centavos
1231,5,Cesio Malaquias,Produto chegou rápido e conforme especificações!
1231,5,Fernando Serafini,Produto muito bom e muito rápido a entrega obrigado
926,5,Paulo Santos,"Parabéns pelo atendimento recebido e a rapidez na entrega, obrigado!!!"
926,5,Taynara Batista,É um produto muito bom. E chegou muito rápido...
926,5,Marina Pereira,"TUDO CERTINHO, ENTREGA RÁPIDA"
1033,5,Fernando Pimenta,Garrafa belíssima e conteúdo de qualidade
1187,5,Anderson Santos,"gostei muito do produto, só que não é pra beber e sim para usar nos preparos gastronômicos, como o pastel de feira."
1187,5,Adolpho Cyriaco,MUITO BOA
1044,5,Ricchardson Felix,Essa cachaça tem um aroma e sabor único...
1044,5,Orlando Monteiro,Sem dúvida uma das melhores cachaças que já experimentei.! Recomendo a todos.
927,5,Marcio Bergamasa,"Ótimo , produto gostei."
1952,5,Roberto Marques,produto entregue em perfeitas condiçoes...loja muito confiavel...
1035,5,Rogério Fonseca,"Excelente produto. Ótima no sabor, pouca sensação de álcool! Maravilhosa, recomendo!"
943,4,Olimpio Nobrega,Boa cachaça e entregue rapidamente.
1049,5,Vilmar Maiolli,"Produto de primeira qualidade, rapidez, muito bem embalados, parabens. Ponto negativo, só tinha duas unidades do produto em estoque"
2680,5,Miguel Bizari,Uma cachaça espetacular.
3887,5,Ubiratan Santos,"Preço, rapidez na entrega e confiança no revendedor."
3147,3,Edson Bressan,Nao gostei
21,5,Kelwen Henrique,Chegou muito rápido
21,5,Edegar Segala,Chegou no prazo.
21,5,Rosane Conte,espetacular
21,5,Pamela Chies,Atendimento de qualidade chegou no prazo ! Recomendo
21,5,Marcelo Camargo,"Excelente whisky, suave, maravilhoso"
21,5,Jaeyoung Jeong,TABOM
21,5,Marcos Campos,produto muito bom
21,5,Lucas Torres,"Chegou certinho, e antes do prazo. Excelente produto"
21,5,Michael Damasce,"Chegou certinho e antes do prazo. Super recomendo. O produto, sem comentários."
21,5,Jéssica Mota,"Não bebo whisky, comprei para presentear. Mas a garrafa e embalagem são perfeitaaaas, dignas de 5 estrelas."
21,4,Luiz Abreu,E bom
21,5,Erik Dantas,"Um ótimo uísque, notas bem definidas e um sabor agradável. Quem achar o gosto de álcool forte, recomendo colocar um pouco de água."
21,5,Franco Antonelli,Top!!!
21,5,Marcela Matos,"Chegou no prazo, super bem embalado, a caixa e a garrafa muito bonitas. Super recomendo. Ótimo para presentear."
21,5,Wilson Morello,Sem comentário!!Perfeito em todos os sentidos.
21,5,Spencer Cheng,Caixa muito elegante e chegou bem embalada e protegida. Nota 10
21,5,Guilherme Cavalcante,"Chegou rápido e muito bem embalado, com varias proteções, produto chegou em perfeito estado com todos os lacres. excelente serviço."
21,5,Flavia Medeiros,Produto ótimo … entrega sensacional … chegou exatamente na data prevista !
21,5,Carlos Carmo,Gostaria de receber meus produtos com a cx original
21,5,Vera Ferreira,Produto excelente e entrega tb!
21,5,Wanderley Filho,Excelente atendimento e produto
21,5,Ana Kanomata,"Comprei para presentear meu marido, a entrega foi muito rápida , antes do prazo, embalagem feita com muito cuidado, o produto chegou em perfeito estado!!!! Com certeza já virei cliente , indico a casa de bebidas de olhos fechados"
21,5,Ivan Anjos,"Chegou mo prazo, muito bem embalado e protegido. Vale muito a compra nessa loja. Parabéns."
21,5,Marlene Medeiros,"presentei meu marido , pelo aniversario, o mesmo ficou muito feliz com o presente em quase 40 anos de casados , não me lembro de ter ficado tão contente com um presente. Ele ainda não abriu, está esperando um momento especial. dei avaliação como ótimo pela felicidade de meu esposo."
21,5,Waldemar Grossman,Parabéns pelo profissionalismo e atenção para comigo . Breve faremos novas compras. Grato.
21,5,Thales Moura,Excelente Whisky e a entrega muito rápida. Estão de parabéns
21,5,Washington Luciano,Pena que acabou rápido kkkkkkk
21,5,Daniele Oliveira,"Pedi de presente para 01 ano de namoro, foi minha primeira compra na loja, estava com receio, entretanto chegou exatamente na data esperada, sem nenhuma danificação, lacrado, tudo certinho. É lindo e muito bom. Comprarei mais vezes com a loja!"
21,5,Lauro Quadros,"Produto 100%, entrega rápida, parabéns pelo belíssimo trabalho"
21,5,Jose Lucena,Produto original e embalado com cuidado!
21,5,Matheus Souza,"chega a ser doce de tão suave, esse é um uísque para momentos especiais. A embalagem é peça de coleção."
21,5,Lucas Barbosa,"MELHOR LOJA, EM QUESTAO DO PRODUTO SER 100% ORIGINAL, PRAZO DE ENTREGA SEMPRE CHEGA ANTES DA DATA PREVISTA!!!!"
21,5,Divinil Batista,"Wisk redondo, suave, sem evidência de álcool, adocicado, equilibrado, muito bem acabado, dá vontade de virar a garrafa rs... por sinal muito bem feita, assim como a embalagem. e a loja é show."
21,5,Luisa Jesus,"Comprei de presente para minha madrinha. Ele ficou extremamente feliz com o presente pois além de ser um delicioso whisky 21 anos a garrafa é maravilhosa. A entrega também foi além do esperado, chegando precisamente no dia que eu torci para que chegasse (e antes do prazo estimado). Recomendo a loja e o produto."
21,5,Alexandrino Furjala,Chegou rapido ate de mais era pro dia dos pais kkk
21,5,Mabel Sousa,Presente mais que perfeito
21,5,Mario Bronstein,Tudo certo conforme cominado; chegou intacto e já foi provado. Ótimo
21,5,Humberto Reis,Excelente whisky.
21,5,Luiz Luchezi,"produto muito bem acondicionado, prazo de entrega rápido, tudo dentro do combinado, de alta qualidade. Super recomendo."
