sku,category,name,brand,description,url,price,in_stock,image_primary,image_count,rating_value,review_count
2048,espumante,Espumante Mionetto Vivo Rosé Seco 750 ml,Mionetto,"Espumante Mionetto Vivo Rosé Seco 750 ml. Espumante fresco e agradável, Mionetto Vivo Rosé revela notas de frutas vermelhas frescas e toques florais. Características: Volume: 750 ml. Uvas: Cabernet Sauvignon, Merlot e Raboso. Grau alcoólico: 11%. Dosagem de açúcar: 14-17 g/l (seco). Região de origem: Vêneto, Itália Harmoniza: peixes, carnes leves e aperitivos Notas: Visual: Coloração cereja com perlage fina e delicada. Olfativo: Frutas vermelhas, notas florais e toques de especiarias doces, como canela. Gustativo: No paladar é fresco e muito bem equilibrado.",https://www.casadabebida.com.br/espumante/mionetto-vivo-rose-seco-750-ml/,59.34,False,https://www.casadabebida.com.br/img/products/2048/000.png,1,,0
3698,espumante,Espumante Terranova Demi-Sec 750ml,TERRANOVA,"ESPUMANTE TERRANOVA DEMI-SEC 750ML. Ideal para acompanhar antepastos, petiscos, suflês doces ou salgados, frutas e sobremesas e doces conventuais. Este espumante natural demi-sec é elaborado pelo método Charmat com as uvas Chenin Blanc, Sauvignon Blanc e Verdejo, plantadas em vinhedos próprios na região do Vale do São Francisco, Bahia. Características: País Brasil Região Vale do São Francisco / BA Tipo Branco Uva Chenin Blanc, Sauvignon Blanc, Verdejo Classificação Demi-sec Volume 750ml Teor Alcoólico 12% Amadurecimento Sem passagem por barrica temperatura Serviço 6º a 8ºC Potencial de Guarda 2 anos Método Método Charmat Visual Leve intensidade de cor, tonalidade amarelo-esverdeada e perlage fina e persistente. Olfativo Seu aroma ressalta características odoríferas frutadas, mel e algo de especiarias como baunilha. Gustativo Bom frescor, equilíbrio e retrogosto doce e agradável",https://www.casadabebida.com.br/espumante/espumante-terranova-demi-sec-750ml/,38.21,False,https://www.casadabebida.com.br/img/products/3698/000.jpg,1,,0
3544,espumante,Espumante Fra La Roche Rose 750ml,LA ROCHE,"ESPUMANTE FRA LA ROCHE ROSE 750 ML. O Espumante Francês La Roche Brut Rosé, é um espumante com um tom de rosa claro, com aromas que remetem a morangos e tons florais. Seu corpo leve e boa acidez, harmoniza perfeitamente com peixes, frutos do mar e petiscos. Produzido pela Les Grands Chais de France (LGCF) na região de Landiras - Aquitania pelo método Charmat, na França é uma excelente escolha para um espumante com o melhor custo benefício. Características: Volume: 750ml. Classificação Brut Uva Bobal Produtor Les Grands Chais de France (LGCF) País França Região Landiras - Aquitania Envelhecimento Elaborado pelo método Charmat Graduação alcoólica 11,5% Características Visuais Rosa Claro Características olfativas Morangos e florais Características gustativas Corpo médio e boa acidez Temperatura ideal de consumo 5ºC",https://www.casadabebida.com.br/espumante/espumante-fra-la-roche-rose-750ml/,44.48,False,https://www.casadabebida.com.br/img/products/3544/000.jpg,1,,0
3013,espumante,Espumante 101 Bubbles Extra Brut 750 ml,,"Espumante 101 Bubbles Extra Brut 750 ml Espumante branco elaborado pelo método Charmat. Apresenta aromas cítricos. Em boca, destacam-se os sabores que lembram pêssegos e peras e a excelente acidez. Imagem meramente ilustrativa. Consulte a safra disponível em estoque antes da compra. Características: Tipo: Espumante Região: Mendoza Uvas: Grüner Veltliner Graduação alcoólica: 12% Temperatura de Serviço: entre 8 e 10º C Safra: 2020 Harmonização: Excelente como aperitivo e para acompanhar petiscos de frutos do mar. Visual: Amarelho palha Olfativo: Nariz Delicados aromas cítricos. Gustativo Boca Em boca, destacam-se os sabores que lembram pêssegos e peras e a excelente acidez.",https://www.casadabebida.com.br/espumante/101-bubbles-extra-brut-750-ml/,86.62,False,https://www.casadabebida.com.br/img/products/3013/000.webp,1,,0
4335,espumante,Espumante Cremant Gratien Et Meyer Brut,Gratien Et Meyer,"ESPUMANTE CREMANT GRATIEN ET MEYER BRUT 750 ML. Um elegante e versátil espumante francês elaborado dentro de um dos maiores padrões de qualidade, através do método Champenoise, e um perfeito companheiro para um brinde especial. Características: Classificação: Brut Uva 50% Chardonnay, 40% Chenin Blanc, 10% Pinot Noir Região de Origem França Harmonização: Maravilhoso como aperitivo e pode também acompanhar refeições variadas, particularmente peixes e frutos do mar além de massas leves e molhos brancos. Olfativa O nariz é caracterizado pelo frescor nas notas de flores brancas, lima e maçã verde. Seu ataque é flexível, revelando um aspecto dinâmico e deliciosamente persistente. Visual De cor amarela pálido com efervescência exuberante. Gustativa No paladar apresenta personalidade com final evanescente, com sabores sutis de pêra, notas amendoadas e panificação que expressam a delicadeza de um grande espumante.",https://www.casadabebida.com.br/espumante/espumante-cremant-gratien-et-meyer-brut/,249.51,False,https://www.casadabebida.com.br/img/products/4335/000.webp,1,,0
1528,espumante,Prosecco Superiore Primo Franco Valdobbiadene DOCG Dry 750 ml,Nino Franco,"Prosecco Superiore ‘Primo Franco’ Valdobbiadene DOCG Dry 750 ml. Esse Prosecco é produzido com a uva Glera (nome oficial e atual da Prosecco) do excepcional vinhedo Riva di San Floriano, um Cru com terroir fora de série, cujas videiras estão plantadas em uma íngreme encosta de colina sobre um solo rico em calcário. ""Os leitores que pensam que Prosecco não é um espumante sério devem provar este grande vinho"" (Antonio Galloni, crítico da Wine Advocate, periódico criado por Robert Parker). Características: Tipo: Espumante Branco Dry (semi-seco). Volume: 750 ml. Graduação alcoólica: 10,5% vol. Região: Vêneto / Itália. Tipo: Espumante branco Dry (semi-seco). Uva(s): Glera (nome oficial e atual da Prosecco). NOTAS DE DEGUSTAÇÃO: Cor: amarelo-palha brilhante com borbulhas finas e persistentes. Aroma: intensos e límpidos aromas frutados lembrando maçã madura, pera, pêssego branco e casca de limão cristalizada, nuanças de amêndoas, flores e minerais. Sabor: na boca é saboroso e frutado, com espuma intensa e macia, doçura sutil, bela estrutura e densidade que, somadas à deliciosa acidez, conferem ao vinho muita elegância e longa persistência. SUGESTÃO DE HARMONIZAÇÃO: Delicioso como aperitivo e com antepastos ou pratos com especiarias e sutilmente picantes à base de peixes e frutos do mar; também delicioso com tortas de frutas, panetone... Servir a 06-08°C",https://www.casadabebida.com.br/espumante/superiore-primo-franco-valdobbiadene-docg-dry-750-ml/,169.62,False,https://www.casadabebida.com.br/img/products/1528/prosecco-superiore-rprimo-francor-valdobbiadene-docg-dry-750-ml.png,1,,0
2051,espumante,Espumante Cava Rodestiu Brut 750 ml,Rodestiu,"Espumante Cava Rodestiu Brut 750 ml. A Rodestiu é um Freixenet com amadurecimento mais curto, com objetivo de criar um vinho mais leve, ligeiramente menos seco, na categoria entre o Brut e o Extra Dry. A garrafa é linda, caprichada, tem bom gosto, e o vinho acompanha a qualidade: tem borbulhas intensas, tem boa boca cremosa e cheia de fruta branca tais como pêra e pêssego fresco.. Características: Garrafa: 750ml. Uvas: Macabeo, Xarel·lo e Parellada. Grau alcoólico: 11,5%. Envelhecimento: Entre 9 e 15 meses. Região de origem: Sant Sadurní d'Anoia, Espanha. Detalhes: Visual: Coloração verde-amarela, com bolhas finas e persistentes. Olfativo: Aroma das três variedades de uvas jovens e cítricas.  Gustativo: Na boca, há um equilíbrio entre a acidez refrescante e a doçura leve.  Envelhecimento & Conservação: Armazenamento ideal em local fresco e com temperatura constante entre 13ºC e 17ºC, abrigado da luz e vibrações. Harmoniza: aperitivos, peixes, mariscos, patê, carnes cozidas e aves.",https://www.casadabebida.com.br/espumante/cava-rodestiu-brut-750-ml/,46.57,False,https://www.casadabebida.com.br/img/products/2051/000.png,1,,0
2047,espumante,Espumante Mionetto Vivo Oro Seco 750ml,Mionetto,"Espumante Mionetto Vivo Oro Seco 750ml. Espumante fresco e agradável feito a partir de um mix de uvas brancas. Características: Garrafa: 750ml. Uvas: Chardonnay, Pinot blanc, Riesling, Sauvignon Blanc e Verduzzo. Grau alcoólico: 11%. Acidez Total: 5,5-6% g/l. Dosagem de açúcar: 13-17 g/l (seco). Região de origem: Vêneto, Itália Harmoniza: pratos mediterrâneos, frutas frescas e aperitivos frios Detalhes: Visual: Coloração amarelo palha brilhante com perlage fina e delicada. Aroma: Apresenta notas de amêndoas, pão fresco, assim como toques cítricos e florais. Sabor: No paladar é fresco e agradável, com impressões atraentes de mel, flores de maçã e acácia.",https://www.casadabebida.com.br/espumante/espumante-mionetto-vivo-oro-seco-750ml/,59.34,False,https://www.casadabebida.com.br/img/products/2047/000.png,1,,0
2968,espumante,Miniatura Codorniu Clasico Brut 200 ml,Codorníu,Miniatura Espumante Codorniu Clasico Brut 200 ml. Características: Volume: 200 ml. Graduação alcoólica: 12% vol. País de origem: Espanha.,https://www.casadabebida.com.br/espumante/miniatura-codorniu-clasico-brut-200-ml/,33.09,False,https://www.casadabebida.com.br/img/products/2968/000.webp,1,,0
2731,espumante,Espumante Casa Perini Lótus Extra Brut Rose 750ml,Casa Perini,"Espumante Casa Perini Lótus Extra Brut Rose 750ml. Em 1929 o filho de imigrantes italianos João Perini começou a elaborar seus primeiros vinhos de forma artesanal no porão de sua casa, quando os fornecia para cerimônias festivas da comunidade local, no Vale Trentino, em Farroupilha. Em outubro de 1970 seu filho viria a promover mudanças maiores ampliando os negócios da família, fundando a Casa Perini. Motivado e apaixonado por transformar a uva em vinho, buscou a cada ano aperfeiçoar a vinícola com equipamentos, tecnologia e equipe qualificada. Em 2010, Benildo Perini resolveu investir em qualidade e inovação e implantar o sistema de rastreabilidade. A vinícola foi pioneira neste sistema que tem controle pleno dos caminhos e processos pelos quais as uvas passam, desde o vinhedo até a garrafa, garantindo qualidade ao consumidor dos vinhos, espumantes e sucos de uva. Características: Volume: 750 ml. Graduação alcoólica:11,5% vol. Região: Farroupilha-RS. Origem: Nacional. Produtor: Casa Perini. Uvas: Prosecco e Marselan. Detalhes: Visão: Coloração rosada, com reflexos salmão. Olfato: aromas de hibisco, rosas e flor de cerejeira; além de frutas frescas tais como ameixas vermelhas e nectarina. Paladar: De intenso perlage e bom volume em boca , conciliando untuosidade, leveza e final refrescante. Harmonização: Saladas leves como caprese ou de folhas com frango e croutons, queijos de massa mole e de mofo branco, castanhas e frutos secos, sushi e carnes brancas em geral.",https://www.casadabebida.com.br/espumante/casa-perini-lotus-extra-brut-rose-750ml/,62.08,False,https://www.casadabebida.com.br/img/products/2731/000.png,1,,0
3446,espumante,Espumante Frances Jp Chenet Brut 750 ml,J.P. Chenet,"ESPUMANTE FRANCÊS JP CHENET BRUT 750 ML Uma das marcas francesas mais conhecidas no mercado. O Espumante JP. Chenet Brut se destaca pela sua qualidade, jovialidade e versatilidade. De coloração amarela, com aroma de frutas frescas e perlage persistente, é ideal para brindar os momentos felizes! Características: Produtor: JP. Chenet - LGCF Uvas: Chardonnay, Ugni Blanc e Outras Uvas Região: França Tipo: Espumante Seco Teor alcoólico:11% Não contém glúten. Contém sulfito.",https://www.casadabebida.com.br/espumante/espumante-francs-jp-chenet-brut-750/,81.06,False,https://www.casadabebida.com.br/img/products/3446/000.webp,1,,0
3677,espumante,Champagne Guy Charlemagne Extra Brut 750 ml,GUY CHARLEMAGNE,"CHAMPAGNE GUY CHARLEMAGNE EXTRA BRUT 750 ML. Um autêntico Champagne de uma vinícola localizada no coração de Côte des Blancs e que vem passando a arte da vinicultura de pai para filho desde 1892. Este Champanhe produzido no Terroir de Sézanne é uma mistura de 50% Chardonnay e 50% Pinot Noir. Pinot Noir traz corpo e estrutura, enquanto Chardonnay traz requinte e elegância! Visual: Amarelo dourado com reflexos esverdeados, com bolhas finas e constantes. Olfato: Notas de flores brancas e frutas maduras, brioche e tostado. Paladar: Na boca é encorpado, lembrando frutos maduros com polpa amarela. O vinho tem uma boa estrutura e um final fresco, à base de toranja. Harmonização: Deguste-o como aperitivo, ou harmonize com queijos frescos (burrata, mozarela de búfala, queijo de cabra fresco), queijos moles (brie, camembert), cogumelos, lagosta, salmão, mariscos, aves, carne de porco. Características: TIPO Champagne PAÍS França REGIÃO Champagne PRODUTOR PRODUTOR Guy Charlemagne UVA Chardonnay, Pinot Noir CLASSIFICAÇÃO Extra Brut TEMPERATURA DE SERVIÇO 6ºC a 10ºC POTENCIAL DE GUARDA Pronto para consumo TEOR ALCOÓLICO 12% ENVELHECIMENTO 3 anos em adegas subterrâneas VOLUME 750mL",https://www.casadabebida.com.br/espumante/espumante-guy-charlemagne-extra-brut-750-ml/,474.91,False,https://www.casadabebida.com.br/img/products/3677/000.jpg,1,,0
1527,espumante,Prosecco Nino Franco Riva di San Floriano Superiore D.O.C.G. Brut 750 ml,Nino Franco,"Prosecco Nino Franco Riva di San Floriano Superiore D.O.C.G. Brut 750 ml. Esse Prosecco é produzido com a uva Glera (nome oficial e atual da Prosecco) do excepcional vinhedo Riva di San Floriano, um Cru com terroir fora de série, cujas videiras estão plantadas em uma íngreme encosta de colina sobre um solo rico em calcário. ""Os leitores que pensam que Prosecco não é um espumante sério devem provar este grande vinho"" (Antonio Galloni, crítico da Wine Advocate, periódico criado por Robert Parker). Características: Volume: 750 ml. Graduação alcoólica: 12% vol. Região: Vêneto / Itália. Tipo: Espumante branco seco. Uva(s): Glera (nome oficial e atual da Prosecco). NOTAS DE DEGUSTAÇÃO: Cor: amarelo-palha brilhante com borbulhas finas e persistentes. Aroma: intensos perfumes frutados de pera, maçã, casca de tangerina e limão, com nuanças de flores brancas, ervas, tomilho e um acento mineral. Sabor: na boca, os aromas captados pelo nariz se transformam em intensos sabores. Tem uma bela estrutura e densidade que, somadas à acidez vibrante e espuma cremosa, conferem ao vinho muita elegância e longa persistência. SUGESTÃO DE HARMONIZAÇÃO: Delicioso como aperitivo e com antepastos ou pratos delicados à base de peixes e risotos, bem como com sushis e sashimis. Servir a 08-10°C",https://www.casadabebida.com.br/espumante/prosecco-nino-franco-riva-di-san-floriano-superiore-d-o-c-g-brut-750-ml/,162.81,False,https://www.casadabebida.com.br/img/products/1527/prosecco-superiore-valdobbiadene-brut-docg-750-ml.png,1,,0
